Lat,Lon
24.57916667,115.0497222
34.23861111,115.0472222
30.13444444,115.1005556
21.27333333,117.1075
24.33055556,116.8436111
31.08666667,115.6463889
30.57611111,115.17
34.76638889,116.7427778
31.675,115.7352778
32.90972222,121.1066667
34.67944444,117.8730556
32.35722222,116.0433333
22.33333333,122.4833333
34.25805556,115.2355556
34.45611111,116.2397222
34.36388889,117.9888889
34.60305556,116.365
29.77694444,115.5288889
33.82277778,121.1347222
35.09027778,117.8913889
34.98333333,116.7666667
33.55194444,115.5119444
31.70611111,116.0897222
34.50055556,115.9561111
17.61194444,125.1427778
30.24,115.8786111
35.10611111,117.5927778
34.87722222,118.3722222
35.02638889,117.235
17.42833333,124.9763889
32.85722222,115.6719444
31.56055556,115.6908333
19.17361111,127.7944444
27.98972222,149.3133333
16.84277778,145.6522222
17.67472222,146.1727778
28.30027778,150.5177778
15.66805556,145.2319444
23.72361111,149.0602778
22.50333333,142.9880556
21.46166667,146.715
26.86722222,153.1266667
20.7875,149.2855556
17.58027778,143.8291667
26.79944444,151.5369444
14.27638889,144.5158333
23.24833333,151.7780556
15.77694444,145.3463889
13.91111111,143.8338889
25.59777778,151.9088889
17.09166667,144.3930556
17.24583333,145.6288889
27.25388889,152.0741667
28.8225,146.8258333
23.53027778,151.2211111
15.95916667,145.4019444
18.04472222,146.0280556
26.77666667,152.9611111
15.44194444,145.2175
27.29027778,149.7041667
20.86138889,148.6644444
17.92583333,146.1352778
16.93,145.9922222
14.07361111,144.2558333
17.42333333,145.9569444
18.08944444,144.8622222
28.77416667,151.9119444
26.8475,152.9541667
18.16694444,146.1711111
16.75972222,145.9744444
16.79833333,145.1508333
15.73138889,145.4572222
18.38194444,146.2469444
19.72722222,148.3588889
25.04527778,153.21
17.95611111,146.0697222
12.65972222,143.3475
24.95861111,144.6972222
17.73972222,145.8872222
10.92111111,142.6266667
17.73222222,146.0955556
14.545,144.1163889
18.70138889,138.4875
24.23722222,143.3258333
28.14222222,153.1152778
19.13583333,146.8422222
18.08333333,145.5933333
14.66888889,145.4594444
17.78055556,146.1019444
26.02944444,145.0713889
27.81583333,152.2655556
17.61666667,145.4755556
15.46944444,142.0852778
21.39416667,144.9405556
27.0525,153.3911111
16.60833333,145.9725
15.49277778,145.2591667
24.40916667,151.5836111
28.27361111,152.6619444
17.425,145.4861111
15.06916667,145.1230556
16.58055556,145.4255556
13.48166667,142.2783333
28.18944444,153.4236111
17.57,145.8980556
18.87166667,146.125
18.61833333,146.4936111
13.36638889,143.9533333
21.17527778,149.2647222
14.85888889,145.4777778
13.36638889,143.9533333
28.04833333,153.1219444
11.70333333,143.1797222
11.90444444,143.4605556
25.1425,138.2402778
17.22472222,145.9388889
21.7525,150.3305556
14.94111111,145.0338889
16.25527778,142.6794444
28.14,153.2741667
15.1,145.4166667
17.4,145.6997222
17.59166667,145.5680556
14.70472222,145.2033333
15.02194444,145.4427778
18.20111111,144.5961111
23.95833333,151.3844444
28.06333333,151.0222222
17.28777778,145.5708333
17.14638889,145.7933333
52.84638889,173.1861111
2.743333333,101.6980556
23.53333333,149.2213889
-45.08416667,170.9805556
6.083333333,116.55
3.15785,101.71165
3.083333333,101.5333333
30.30222222,153.1188889
-25.345,131.0361111
-36.45598056,148.2633333
-34.945,138.5305556
-44.48333333,169.9666667
20.55,134.2833333
45.75,126.6333333
24.47983611,118.0894194
31.86666667,117.2833333
26.57333333,148.7866667
17.96194444,122.2361111
33.34,115.6392222
32.05694444,115.7438889
23.66666667,116.6333333
36.23333333,137.9666667
35.69383889,139.70355
35.66403611,139.6982111
35.65861111,139.7455556
35.33333333,139.4
31.95666667,141.4677778
30.5619,114.3404
-8.246666667,117.9583333
1.56,110.345
22.14944444,113.5913889
-17.69916667,168.3197222
47.84305556,106.7663889
-42.12,146.2102778
-43.05083333,147.3772222
30.25,120.1666667
16.18555556,121.1441667
18.33333333,121.6166667
18.33333333,121.6666667
10.31666667,123.75
5.416666667,100.3166667
-77.52972222,167.1533333
-65.41666667,164.5833333
16.41666667,120.6
14.445,120.9933333
22.28411,114.22414
22.27968,114.17168
4.75,101.0
-7.783333333,110.3666667
39.93333333,119.6
24.44,118.33
-43.57144,172.76447
22.35488,114.08401
37.46333333,126.44
34.66972222,112.4422222
12.57527778,131.1022222
14.46666667,121.0166667
14.38333333,121.05
30.65861111,104.0647222
5.55,95.31666667
29.55833333,106.5666667
-39.48333333,176.9166667
-39.06666667,174.0833333
-39.33333333,174.2833333
-39.65,176.8333333
35.91111111,150.0805556
45.33333333,134.6666667
-45.03111111,168.6625
31.08333333,150.9166667
41.11666667,122.9833333
34.53333333,138.95
22.39211,113.97011
35.15083333,150.6452778
34.68638889,135.52
35.02166667,135.7556111
34.7,136.5
41.805865,123.432253
33.6,130.5833333
35.95,139.55
34.91666667,138.3166667
36.19805556,147.8994444
42.00555556,128.0552778
42.29277778,130.6988889
35.45,133.7666667
29.01111111,134.7555556
35.68333333,139.7666667
23.7,133.87
14.58333333,120.9666667
39.72002778,140.1025833
22.285,114.1591667
38.23333333,146.4
-38.6875,176.0694
37.66,144.35
22.24725,114.15884
-36.98333333,174.8833333
34.43416667,135.2327778
27.46791667,153.0277778
-6.0,155.0
-39.01027778,146.375
-39.035,146.3127778
25.06666667,102.6833333
32.07388889,116.7669444
13.75138889,100.4927778
-44.56414444,170.1972
35.7,139.9833333
32.72083333,92.22583333
16.19416667,97.58333333
25.03027778,100.8155556
20.24527778,106.5888889
24.81666667,120.9833333
35.68333333,140.0333333
21.03333333,105.85
28.19611111,112.9722222
-40.20611111,176.0994444
-40.45333333,175.8408333
19.88333333,102.1333333
25.03361111,121.565
16.43333333,102.8333333
13.51666667,105.95
-2.986111111,104.7555556
15.11666667,105.7833333
14.98055556,102.1
34.68333333,138.95
41.76666667,140.7333333
40.15,94.66666667
11.58333333,165.3833333
19.90944444,99.8275
14.360524,98.945274
19.9,99.81666667
23.58333333,119.5833333
14.01944444,99.53111111
-77.85,166.6666667
14.55,121.0333333
17.41666667,102.75
17.41666667,102.75
18.83722222,98.97055556
18.5875,98.48666667
17.48527778,101.7302778
16.43416667,103.5091667
22.0,100.8
16.81666667,100.25
-7.265277778,112.7425
14.26666667,120.8666667
27.9127,112.5281
22.26114,113.94608
34.88444444,135.7997222
14.16666667,121.3333333
-38.6625,178.0177778
21.16666667,94.86666667
28.23333333,117.0
8.418611111,99.96361111
23.799,133.737
-30.5,151.65
22.407,114.122
18.79527778,98.99861111
14.66666667,121.25
34.43305556,150.8830556
-37.74916667,146.1405556
-37.85194444,144.9083333
3.333333333,101.5
13.83333333,121.0
29.65,91.11666667
41.16666667,146.3472222
12.55,122.2833333
10.0,118.8333333
13.4,121.9666667
26.07611111,119.3063889
32.71666667,151.55
31.28833333,121.1622222
9.833333333,124.1666667
34.8,114.3
9.2,123.5
43.13333333,129.1833333
11.0,124.85
33.5319719,131.3495446
10.33333333,125.0833333
11.58333333,124.4833333
22.5,90.33333333
22.30888889,113.9144444
29.86666667,121.55
36.66666667,116.9833333
38.92083333,121.6391667
43.9,125.2
36.03333333,103.8
22.53333333,113.35
36.06666667,120.3833333
23.375,150.5116667
-34.25,150.83
-34.00999833,151.1298998
15.0,121.0833333
-37.88333333,175.4666667
13.23333333,123.6333333
29.28333333,117.2
14.66666667,120.4166667
15.06666667,120.6666667
15.33333333,120.1666667
15.5,120.5
15.58333333,121.0
12.83333333,123.9166667
12.16666667,123.5833333
13.83333333,124.25
14.16666667,122.75
13.66666667,123.3333333
26.2,119.5333333
8.133333333,123.0
7.833333333,123.25
14.52583333,121.1091667
14.59444444,120.9555556
13.25666667,123.685
6.9875,125.2708333
7.8,122.6666667
8.333333333,123.7
8.033333333,124.0
8.75,125.0
9.166666667,124.7166667
7.916666667,125.0833333
37.535,121.3891667
40.81666667,111.65
15.88333333,121.55
13.0,120.9166667
13.0,121.0833333
9.75,123.0
0.533333333,101.45
-0.375,102.5469444
6.333333333,125.5
29.68333333,152.9333333
-7.466666667,178.6833333
-36.84846,174.762183
33.03333333,137.5666667
-9.466666667,159.8166667
36.05555556,146.4625
35.25,139.6666667
43.15,147.85
-37.00805556,174.7916667
-46.09916667,168.9463889
41.44194444,147.145
18.76666667,98.9625
13.9125,100.6066667
8.113055556,98.31666667
-33.94611111,151.1772222
-37.67333333,144.8433333
25.07638889,121.2238889
11.0,122.6666667
10.56666667,122.5833333
10.41666667,123.0
11.66666667,122.3333333
11.38333333,122.6333333
11.23333333,122.1
22.27546944,114.1438278
9.166666667,125.5
9.666666667,125.6333333
8.5,125.8333333
8.666666667,126.0
22.32138,114.1726
35.255,136.9244444
22.32861111,114.1941667
23.35,116.6666667
22.27694444,113.5677778
22.33353,114.19686
22.44559,114.02218
22.45085,114.16422
22.36281,114.12907
22.38715,114.19534
22.49471,114.13812
22.38143,114.27052
34.3,148.3
18.16666667,120.75
17.33333333,120.5833333
16.5,120.4166667
16.28333333,120.2
20.58333333,121.9
18.0,121.8
16.48333333,121.15
17.0,122.0
16.28333333,121.5833333
20.45,121.9666667
16.5,120.6666667
16.83333333,121.1666667
17.08333333,121.1666667
17.75,121.25
17.75,121.25
14.0,121.9166667
21.93305556,114.1280556
42.06666667,145.55
13.5,120.95
15.65944444,101.39
14.63333333,121.0333333
-37.81666667,175.7666667
12.33333333,124.6666667
11.66666667,125.5
11.83333333,125.0
22.26180556,114.1302139
10.28333333,123.9
34.3754,109.2177
37.55805556,126.7905556
12.48055556,130.9830556
19.25638889,146.8183333
14.06666667,121.3333333
34.76666667,113.65
5.25,102.0
12.51666667,121.4333333
13.47916667,144.75
40.08,116.5844444
-30.43333333,137.1666667
31.3,120.6
13.96666667,121.7
14.25,121.5166667
-37.51666667,177.1833333
22.25,112.7833333
35.66,139.73
37.81666667,120.7333333
31.19805556,121.3363889
7.35,125.7
24.15,120.6666667
-16.88666667,145.755
-31.94027778,115.9669444
41.11666667,121.1333333
38.41666667,115.3333333
7.166666667,126.3333333
7.6,125.95
6.566666667,122.0333333
6.0,121.0
5.2,120.0833333
7.133333333,124.3
6.166666667,125.0
7.916666667,124.3333333
6.55,124.2833333
5.866666667,125.2833333
7.2,124.85
34.16666667,134.6166667
22.17972222,113.5366667
10.66666667,122.95
7.216666667,124.25
4.6,101.0666667
33.59138889,130.4147222
23.91535556,120.6845333
40.70527778,141.3719444
34.065,150.8141667
25.26666667,110.2833333
37.956,126.677
24.46055556,118.0738889
42.55,124.0333333
24.61861111,118.2480556
17.27111111,145.5830556
16.92555556,145.7752778
15.77361111,128.7386111
14.81388889,121.0452778
10.16666667,125.3833333
14.50861111,121.0194444
-4.2,152.1833333
-46.23333333,169.75
-46.35,168.0166667
6.116666667,125.1666667
33.282,151.418
36.38333333,145.4
35.02277778,117.8813889
26.63,92.8
16.58357222,120.8835917
37.85,147.5833333
38.16666667,145.95
-38.06666667,141.9166667
21.38333333,103.0166667
-7.2567315,108.0770588
37.75,128.9
-40.355,175.6116667
-39.3,173.8333333
-6.75,107.5
23.45,144.25
6.5,100.25
-35.26166667,174.1222222
-9.1,160.15
37.864,144.982
32.52888889,115.7230556
23.84,91.28
-40.47166667,175.2858333
-7.266666667,112.75
43.93472222,141.6558333
-35.58527778,148.6013889
-34.72861111,143.2188889
-29.95861111,146.3077778
-34.11305556,141.9119444
38.33333333,141.6
28.2872,113.2254
28.2065,113.7192
11.65,122.3
23.56666667,119.5833333
6.7,121.9666667
36.75,127.75
37.5,127.25
25.13333333,121.7333333
34.7589,126.38
35.98333333,126.7166667
35.94388889,126.9544444
-12.49833333,177.047
35.81666667,127.15
35.03333333,126.7166667
36.3,136.3166667
45.41566667,141.6730556
43.1,141.5333333
43.18333333,141.0
43.25,141.8833333
40.6,140.4666667
40.5,141.4833333
40.63333333,140.6
40.8,140.4333333
40.61666667,141.2
40.68333333,141.3666667
41.28333333,141.2166667
39.68333333,141.15
39.06666667,141.7166667
39.63333333,141.95
39.38333333,141.1166667
39.28333333,141.1166667
40.18333333,141.7666667
39.01666667,141.6333333
39.31666667,141.5333333
38.41666667,141.3
40.26666667,141.3
39.26666667,141.8833333
38.31472222,141.0222222
33.58444444,130.4516667
38.88333333,141.5833333
38.16666667,140.8833333
37.98333333,140.7666667
38.29416667,141.0044444
38.1,140.8666667
40.21213889,140.0266111
38.0,140.6166667
39.31133333,140.5532778
40.27138889,140.5641667
39.88683333,139.8475833
39.16408333,140.4948333
40.21580556,140.7883611
37.91666667,140.1166667
38.71666667,139.8166667
38.76666667,140.3
38.91666667,139.8333333
38.25,140.3333333
38.15,140.2666667
38.48333333,140.3833333
38.36666667,140.2666667
38.1,140.0333333
38.35,140.3666667
38.6,140.4
38.43333333,140.4
38.05,140.15
37.12630556,140.2109167
37.28647222,140.3726667
37.65,139.8666667
37.58486111,140.4311667
37.79666667,140.9196389
35.73333333,140.8333333
35.71666667,139.9333333
35.95,139.8666667
35.78333333,139.9
35.42852778,140.2880833
35.0,139.8666667
35.56666667,140.3666667
35.71666667,140.65
35.86666667,139.9833333
35.15,140.3166667
35.5,140.1166667
35.85630556,139.9028611
35.86666667,140.0333333
35.71666667,140.1
35.11402778,140.0988889
35.33045,139.9026778
35.77666667,140.0008333
35.66666667,140.3166667
35.66666667,140.1666667
35.43333333,139.95
35.30416667,139.8571111
35.65,139.9
35.7,140.5666667
35.78333333,140.05
35.83333333,140.15
35.31666667,139.35
35.35,139.4666667
37.53333333,138.9166667
37.66666667,139.0333333
35.68916667,138.6902778
35.55083333,138.9058333
35.48333333,138.8
35.70583333,138.4491667
35.61666667,138.9333333
35.6,138.4666667
35.1,139.0666667
35.11666667,138.9166667
34.96666667,139.1
35.1,138.8666667
35.21666667,138.6166667
34.83333333,138.1833333
35.16666667,138.6833333
34.71083333,137.7261111
34.71666667,137.85
34.86666667,138.3166667
34.76666667,138.0
34.86666667,138.25
34.75,137.9166667
35.31666667,138.9333333
35.16666667,138.9
34.72444444,137.5197222
35.21666667,137.0833333
35.24777778,136.9722222
34.95,137.1666667
34.9,136.9333333
34.83333333,137.3833333
34.98333333,137.0
34.96666667,137.0833333
34.8625,137.0625
34.88333333,136.8333333
34.83333333,137.2166667
35.38333333,136.95
35.33333333,136.8666667
34.9,137.5
35.01666667,136.9
35.0,136.8666667
35.01666667,136.9666667
35.25,136.7833333
34.99555556,137.045
35.21333333,137.0386111
35.28333333,136.8666667
34.88333333,136.9833333
35.12888889,137.0425
35.05055556,137.0158333
34.71666667,136.5
34.58333333,136.5333333
34.96666667,136.6166667
34.48333333,136.7166667
34.66666667,137.2666667
34.88333333,136.5833333
34.63333333,136.1
35.06666667,136.6833333
34.06666667,136.1833333
34.85583333,136.4516667
33.88333333,136.1
34.48333333,136.85
34.85,135.6
34.51666667,135.85
30.68333333,131.0166667
26.24583333,127.7219444
26.28166667,127.7783333
26.59166667,127.9775
26.12361111,127.6658333
26.16111111,127.6688889
35.7,139.35
35.66897222,139.4776611
35.66666667,139.4
35.65061389,139.5406944
35.75,139.4666667
35.73333333,139.3333333
35.74527778,139.4266667
35.75,139.5333333
35.76722222,139.3108333
35.72888889,139.2941667
-38.13777778,176.2513889
-36.755,175.5022222
28.29888889,153.1738889
25.01111111,121.4458333
35.31666667,150.4333333
35.34861111,150.4677778
35.18333333,136.7333333
11.55,104.9166667
14.71666667,121.1166667
35.13333333,136.7833333
6.128333333,100.3627778
27.737,111.308
25.42055556,142.6547222
22.26148611,114.1297278
36.58333333,109.4833333
40.9675,100.2786111
36.45,127.1166667
41.4,128.1833333
39.03638889,125.7305556
-66.66666667,140.0166667
14.1,120.9333333
14.45,120.95
35.11888889,147.3688889
-35.22444444,173.9513889
-35.725,174.3236111
-36.539,174.528
-37.08333333,174.95
-39.93333333,175.05
8.816666667,125.1
38.0494,140.919
-6.914744444,107.6098111
31.14333333,121.8052778
35.68972222,139.6916667
25.6,100.2666667
-1.0,121.0
26.65,106.6333333
10.31666667,123.95
50.86083333,155.5641667
-42.89916667,147.2325
13.13333333,123.7333333
13.15694444,123.7461111
-27.38333333,153.1183333
14.55,121.0
14.58333333,121.0333333
14.58722222,121.0611111
14.64,121.0972222
14.9,121.1
34.63277778,135.2238889
13.6925,100.75
3.583333333,98.66666667
5.971388889,116.0952778
37.788,144.951
32.25694444,148.6011111
28.81666667,153.2833333
-36.10833333,147.0311111
1.483333333,103.7333333
13.83333333,120.6333333
5.320322222,115.2112278
26.595,120.225
50.55,142.6
-42.4,173.68
24.78333333,110.5
38.11944444,128.4655556
-40.62194444,175.2866667
4.75,103.0
2.75,102.25
10.31333333,123.9827778
22.91666667,91.5
22.36666667,91.8
5.316666667,162.9833333
-8.966666667,125.0333333
15.58333333,120.8666667
21.46666667,109.1
13.35944444,123.7302778
21.475,109.118
-77.51666667,168.5333333
43.67083333,142.4475
31.66666667,121.5
34.58555556,135.6005556
28.68333333,115.8833333
-39.29638889,174.0647222
-4.333333333,120.25
-5.133333333,119.4166667
66.66666667,171.0
36.63333333,127.4833333
36.96666667,127.95
36.63333333,127.4
-17.8,177.4166667
37.38333333,129.2166667
37.45,129.165
37.16666667,128.9833333
37.34166667,127.9208333
22.28,114.1594444
22.28166667,114.1641667
