Lat,Lon
-51.6921,-57.8589
-34.00138889,-58.39361111
-35.66666667,-55.78333333
-44.56414444,170.1972
-17.96666667,-67.11666667
-40.20611111,176.0994444
-40.45333333,175.8408333
-77.85,166.6666667
-32.65343056,-70.01108333
-78.52548333,-85.61714722
-38.6625,178.0177778
-22.9,-43.2
-23.53333333,-46.63333333
-22.88277778,-43.10388889
-29.4125,-66.85416667
-26.92,-54.52
-31.41666667,-64.18333333
-9.141211111,-78.59357222
-34.82222222,-58.53583333
-23.93698889,-46.32509444
-37.88333333,175.4666667
-35.18333333,-59.08333333
-33.7,-61.0
-34.60333333,-58.38166667
-7.940833333,-34.87277778
-8.008888889,-34.855
-8.282777778,-35.97583333
-36.84846,174.762183
-37.00805556,174.7916667
-46.09916667,168.9463889
-14.82888889,-74.94361111
-7.230555556,-35.88111111
-38.0,-57.55
-37.81666667,175.7666667
-51.69722222,-58.83444444
-26.18333333,-58.18333333
-37.51666667,177.1833333
-12.03333333,-77.13333333
-25.51666667,-54.61666667
-16.29444444,-71.40888889
-38.73333333,-72.66666667
-33.0,-71.51666667
-21.17833333,-47.80666667
-46.23333333,169.75
-46.35,168.0166667
-36.6,-72.11666667
-27.83333333,-48.41666667
-3.133333333,-59.90833333
-20.38527778,-43.50361111
-40.355,175.6116667
-39.3,173.8333333
-40.8,-63.0
-35.26166667,174.1222222
-23.4,-51.91666667
-40.47166667,175.2858333
-38.13777778,176.2513889
-36.755,175.5022222
-21.58333333,-63.83333333
-66.66666667,140.0166667
-35.22444444,173.9513889
-35.725,174.3236111
-36.539,174.528
-37.08333333,174.95
-39.93333333,175.05
-54.8,-68.3
-54.84333333,-68.29555556
-10.88527778,-61.95166667
-8.761944444,-63.90388889
-9.916111111,-63.04083333
-2.528333333,-44.30444444
-34.55888889,-58.41638889
5.900277778,-62.54138889
-42.4,173.68
-40.62194444,175.2866667
-27.13333333,-109.4166667
-77.51666667,168.5333333
-39.29638889,174.0647222
-23.55,-46.63333333
-34.92111111,-57.95444444
-1.455833333,-48.50388889
-41.29277778,174.0058333
-37.24,175.0
-78.46388889,106.8375
-37.2,174.9
-45.24916667,169.3797222
-45.594837,170.672833
-25.41666667,-49.25
-25.39166667,-49.00305556
-25.5925,-54.59166667
-41.13,175.04
-5.089166667,-42.80166667
-45.179314,169.306955
-16.43333333,-39.08333333
-3.1,-60.01666667
-35.26611111,174.08
-20.80805556,-49.38111111
-39.67666667,175.7966667
-41.276823,174.779439
-16.66666667,-49.25
-8.112,-79.0288
-26.83305556,-65.21666667
-70.09361111,12.0
-34.2,-58.3
-42.81277778,173.2738889
-43.804143,172.96819
-38.21666667,176.5166667
-43.90555556,171.7455556
-54.2815,-36.508
4.9227,-52.3269
-22.505,-43.17888889
-22.95,-43.18416667
-22.725,-47.64888889
-22.35722222,-47.38444444
-22.76111111,-47.15416667
-22.73861111,-47.33111111
-28.66,-57.63
-26.94,-65.34
-48.62,-70.01
-30.87,-68.98
-34.47138889,-57.84416667
-19.93194444,-44.05388889
-23.68611111,-46.61055556
-32.88333333,-68.81666667
-39.15611111,174.2072222
1.2,-70.16666667
-37.98333333,177.0
-38.78305556,-73.4
-7.164444444,-78.51055556
-13.16305556,-74.22444444
-6.762961111,-79.83661389
-32.58333333,-63.26666667
-21.45,-43.55
-45.52138889,167.2777778
-18.78333333,-64.21666667
-51.7975,-60.13194444
-51.80611111,-58.78722222
-51.87861111,-61.00666667
-41.28305556,173.7666667
-52.02944444,-58.46694444
-52.20666667,-58.85055556
-44.4,171.25
-51.28055556,-60.5625
-11.1,-77.6
-44.09027778,171.2433333
-21.69472222,-45.25527778
-31.31,-64.20833333
-31.63333333,-60.7
-24.78333333,-65.41666667
-28.46666667,-65.78333333
-27.45138889,-58.98666667
-43.3,-65.1
-32.95,-60.66666667
-51.63333333,-69.21666667
-27.78333333,-64.26666667
-38.9525,-68.06416667
-40.8275,-62.97305556
-36.61666667,-64.28333333
-24.18333333,-65.3
-27.48333333,-58.81666667
-41.03333333,175.5333333
-15.49072222,-70.12708333
-3.733333333,-73.25
-7.3375,-58.14305556
-2.408333333,-54.73666667
-23.11694444,-46.55027778
-41.26138889,174.9508333
-43.88111111,169.0422222
-41.24777778,172.1116667
-21.88777778,-42.70388889
-18.92305556,-48.28861111
-41.514,173.96
-13.70998056,-76.20320556
-5.2,-80.63333333
-15.84333333,-70.02361111
-18.05555556,-70.24833333
5.143333333,-60.7625
-39.48333333,175.6666667
-23.50166667,-47.45805556
-34.65,-59.43333333
-20.08666667,-51.00055556
-19.2225,-46.17444444
-22.16555556,-44.39388889
-34.00138889,-58.39361111
-39.75722222,174.4766667
-45.86666667,170.5
-43.53,172.6202778
-20.36277778,-40.65888889
-23.815,-45.37055556
-26.91888889,-49.06583333
-20.65,-40.51527778
-20.39,-40.3625
-20.84888889,-41.11277778
-19.53888889,-40.63083333
-39.15683333,175.6321667
-14.44222222,-67.52833333
-39.0,175.8166667
-37.25,174.75
-37.65,175.5166667
-44.9425,168.8358333
-41.38333333,173.1166667
-38.88333333,175.2616667
-50.0,-73.24944444
-45.04,169.2
-22.93361111,-43.17444444
-41.80277778,172.8222222
-41.72916667,171.5888889
-35.93833333,173.8716667
-44.1,170.8333333
-78.41166667,-85.86194444
-71.38333333,-63.36666667
-82.85,161.35
-84.33333333,166.4166667
-85.35,-167.55
-46.18333333,168.8666667
-20.12888889,-40.30777778
-43.65,172.4833333
-44.7,169.15
-44.73333333,170.4666667
-44.35,170.2
-44.95,171.15
-23.96333333,-46.39222222
-25.01472222,-47.92666667
-22.38,-44.66166667
-19.58333333,-65.75
-40.65,175.7
-42.46666667,171.2
-39.17361111,175.3972222
-44.23333333,169.2333333
-19.38944444,-40.06777778
-40.83333333,172.9
-5.783333333,-35.2
-44.38333333,168.7333333
-44.38333333,168.7166667
-43.38166667,172.6572222
-17.8,-63.18333333
-41.8,172.3333333
-41.75805556,171.6022222
5.866666667,-55.06666667
4.766666667,-55.13333333
5.766666667,-56.28333333
5.766666667,-56.31666667
5.766666667,-56.86666667
5.433333333,-55.21666667
5.833333333,-55.16666667
5.783333333,-55.61666667
3.783333333,-56.03333333
5.8,-55.26666667
-29.755,-57.08777778
-31.77194444,-52.3425
-33.38333333,-70.575
-20.44361111,-54.64777778
-34.60805556,-58.37027778
2.819444444,-60.67138889
-15.59583333,-56.09694444
-29.6,-52.18333333
-35.1125,173.2627778
-23.31,-51.16277778
-20.66666667,-66.66666667
-34.86666667,-57.96666667
-20.5,-59.0
-22.53,-55.75
-25.41666667,-54.63333333
-25.41666667,-56.45
-26.2,-56.38333333
-24.01666667,-54.33333333
-25.3,-57.41666667
-23.0,-57.0
-25.38333333,-57.13333333
-25.75,-56.43333333
-27.33333333,-55.88333333
-26.86666667,-58.3
-26.63333333,-57.16666667
-25.63333333,-57.15
-23.76666667,-58.61666667
-38.75,177.15
-39.2,175.5833333
-42.10833333,171.3361111
-23.43555556,-46.47305556
-26.49194444,-68.55944444
-19.93277778,-40.40694444
-51.892,-61.192
-18.475,-70.31444444
-20.21388889,-70.1525
-18.19638889,-69.55944444
-51.83888889,-61.27777778
-51.34277778,-60.18055556
-14.06666667,-75.73333333
-51.32083333,-59.96861111
-34.66666667,-58.36666667
-34.7,-58.4
-34.76666667,-58.4
-45.86472222,-67.48083333
-31.73333333,-60.53333333
-38.71666667,-62.26666667
-41.15,-71.3
-43.25,-65.3
-51.30305556,-59.62944444
-52.43333333,-59.08333333
-51.72166667,-61.30027778
-51.34833333,-60.6875
-29.99388889,-51.17111111
-22.37083333,-41.78694444
-35.48333333,-62.96666667
-34.71666667,-58.26666667
-34.5,-58.48333333
-23.1,-70.45
-4.561944444,-37.77
-52.88638889,-59.20361111
-46.14305556,168.3236111
-41.12333333,173.0147222
-25.75,-56.43333333
-33.35,-70.51666667
-70.76666667,11.73222222
-23.18638889,-45.87861111
-44.25,170.1
-10.28333333,-76.88333333
-52.37583333,-59.7
-52.34666667,-59.74972222
-43.6,172.72
-2.43,-54.72
-40.16666667,175.3833333
-36.15,-71.83333333
-34.85,-58.05
-35.43333333,-71.6
-51.8,-58.98333333
-29.16666667,-51.18333333
0.033888889,-51.06638889
-9.665833333,-35.735
-9.974722222,-67.81
-21.20888889,-50.43277778
-41.46666667,-72.93333333
-37.46666667,-72.35
-38.23333333,175.8666667
-40.67722222,172.6827778
-37.98333333,175.75
-43.63333333,171.65
-36.4,174.6666667
-17.38333333,-66.16666667
-39.13333333,175.6416667
-19.33333333,-66.34235278
-7.233888889,-39.40888889
-21.76194444,-43.34944444
-38.18333333,175.2
-38.1,176.7
-18.48333333,-70.33333333
-23.65,-70.4
-22.21388889,-49.94583333
-34.16666667,-70.75
-37.31666667,-59.13333333
-31.73333333,-55.98333333
-21.60277778,-48.36583333
-10.68638889,-76.2625
-37.13833333,175.5375
-21.09,-45.56583333
-13.0325,-76.48666667
-54.93333333,-67.61666667
-53.78333333,-67.7
-23.65722222,-46.53333333
-39.42972222,174.2991667
-43.46444444,170.0177778
-41.11666667,175.3166667
-41.21883889,175.4590694
-42.14,171.8936111
-29.68888889,-51.46083333
-35.4075,173.7997222
-41.33333333,173.1833333
-39.41861111,175.3994444
-21.68472222,-51.07333333
-23.09888889,-48.92583333
-23.39666667,-46.32111111
-22.92388889,-45.46166667
-22.68388889,-44.32361111
-23.51111111,-46.87638889
-22.31472222,-49.06055556
-23.85472222,-46.13888889
-23.57277778,-46.03888889
-23.36444444,-46.74083333
-23.55027778,-46.63388889
-23.84611111,-46.62972222
-23.51916667,-46.83583333
-23.60416667,-46.91944444
-20.90444444,-49.26861111
-22.57722222,-44.95833333
-23.89527778,-46.42555556
-23.07388889,-44.96
-22.58,-44.69722222
-21.18777778,-48.78694444
-20.68555556,-50.55472222
-22.66194444,-50.41194444
-42.15527778,173.9283333
-20.91805556,-49.44527778
-23.01305556,-49.47416667
-21.28861111,-50.34
-21.9925,-48.39083333
-24.31777778,-49.14388889
-22.95222222,-46.5425
-20.73388889,-49.58
-22.78583333,-43.31194444
-21.52888889,-46.64388889
-20.88,-48.80888889
-23.47055556,-47.73472222
-22.995,-47.50777778
-20.08194444,-49.91388889
-21.13777778,-48.97277778
-12.88027778,-41.37222222
-22.22694444,-47.95277778
-21.357,-50.287
-23.54638889,-47.18361111
-21.90388889,-47.60277778
-21.4825,-51.53277778
-23.52277778,-46.19305556
-35.85,-71.6
-43.5,172.6166667
-43.45,172.6333333
-22.54888889,-47.91388889
-24.52,-48.10805556
-23.64888889,-46.85194444
-43.551342,172.661937
-22.19083333,-46.74083333
-22.69194444,-49.43
-22.27083333,-46.945
-20.28777778,-50.40083333
-20.28388889,-50.24638889
-23.54111111,-46.36888889
-20.53861111,-47.40083333
-23.32861111,-46.72444444
-27.3,-58.63333333
-21.83888889,-48.495
-20.64777778,-50.36083333
-20.795,-49.22027778
-23.415,-46.035
-22.81666667,-45.22777778
-23.46666667,-46.53333333
-20.31833333,-48.31055556
-42.40055556,171.2513889
-21.95472222,-47.99666667
-21.08027778,-49.23916667
-20.42722222,-51.34361111
-22.53,-55.75
-23.4,-57.43
-27.07,-58.5
-22.34,-60.03
-20.65694444,-49.38694444
-22.58055556,-47.51861111
-21.31777778,-49.05388889
-23.48638889,-46.34861111
-23.84611111,-46.62972222
-21.59583333,-48.81277778
-29.98972222,-52.37805556
-21.25472222,-48.32222222
-20.88222222,-49.57
-20.26888889,-50.54583333
-23.52777778,-46.90277778
-20.31083333,-47.58888889
-22.29639,-48.55778
-21.05277778,-49.68777778
-21.51472222,-51.43361111
-35.82138889,174.0447222
-23.09055556,-45.19027778
-22.18611111,-47.39055556
-22.59861111,-48.80027778
-22.73083333,-45.12472222
-3.983333333,-79.2
-26.74083333,-49.17694444
-21.55166667,-45.43
-42.71555556,170.9680556
-5.35,-49.11666667
-23.66777778,-46.46083333
-22.40944444,-48.45055556
-20.81888889,-49.52083333
-20.61666667,-49.46388889
-29.367,-51.1
-22.37194444,-46.94194444
-22.43194444,-46.95777778
-24.08758333,-46.62888889
-20.7725,-49.71416667
-22.98361111,-43.20444444
-16.73055556,-43.86388889
-23.18083333,-46.395
-20.84583333,-49.63
-20.69444444,-50.03861111
-20.53388889,-49.31416667
-21.33555556,-49.22083333
-38.98333333,174.2333333
-20.73722222,-48.91472222
-20.6,-49.29527778
-20.18194444,-49.35083333
-20.00083333,-50.37194444
-22.97444444,-49.87194444
-21.725,-43.05888889
-45.9,169.6833333
-31.4,-58.03333333
-41.06666667,175.45
-20.39,-49.43305556
-21.08277778,-48.80083333
-20.41583333,-50.76194444
-25.55,-54.58333333
-45.95,169.2666667
-20.31777778,-51.83055556
-20.03027778,-49.39444444
-21.41972222,-50.0775
-23.81277778,-47.71583333
-21.18583333,-48.90722222
-46.1,170.0
6.25,-57.51666667
-45.18333333,169.3166667
-45.13333333,170.1
-45.475811,169.322555
-45.53333333,169.3166667
-21.99888889,-49.45694444
-45.65,170.6666667
-18.2,-69.58333333
-22.46666667,-68.93333333
-41.86666667,-73.83333333
-33.36666667,-70.73333333
-45.484026,170.715265
-33.43333333,-70.60833333
-46.74055556,167.9163889
-46.13333333,167.6833333
-22.46666667,-45.0
-29.9,-71.25
-43.56666667,170.15
-39.76111111,174.63
-8.879166667,-77.65366667
-30.6,-71.2
-41.62972222,171.8536111
-41.73805556,171.7955556
-42.8311,171.5608
-42.36666667,171.4127778
-43.90888889,168.9002778
-43.73333333,170.0944444
-31.66666667,-64.43333333
-20.68888889,-41.845
-18.59277778,-39.73194444
-21.75388889,-41.32388889
-18.09277778,-40.51583333
-20.83916667,-40.72666667
-21.09888889,-41.04666667
-42.11527778,171.8630556
-41.8575,171.9522222
-43.79083333,169.9633333
-22.91666667,-68.2
-42.89583333,170.8141667
-42.63111111,171.1869444
-22.98861111,-43.24833333
-40.85,172.8
-22.10861111,-50.17166667
-41.08333333,173.0
-22.52277778,-44.10388889
-19.93277778,-50.5375
-21.04833333,-49.37722222
-21.85388889,-47.47888889
-24.00611111,-46.40277778
-41.50944444,173.83
-41.67,174.0736111
-41.82722222,174.1377778
-29.67777778,-51.13083333
-22.12555556,-51.38888889
-43.38333333,170.1833333
-21.01583333,-49.49583333
-23.29888889,-48.055
-41.99583333,173.6625
-42.423,173.7
-39.58333333,175.0833333
-43.76666667,172.3
-43.75,172.0166667
-44.0,170.4833333
-36.71666667,-73.12194444
-40.21666667,175.5666667
-43.52998,172.59744
-42.76666667,-65.05
-29.76,-51.14694444
-38.10555556,176.7358333
-37.28333333,176.25
-20.07805556,-50.99472222
-6.877836111,-79.87186667
-37.643,176.185
-37.89152778,178.3175
-37.07361111,175.7725
-36.63416667,175.4763889
-37.01805556,175.8625
-37.00638889,175.8488889
-23.77527778,-70.31666667
-10.29,-36.58583333
-31.63333333,-71.16666667
-36.83583333,175.7002778
-37.21388889,175.8719444
-42.45277778,171.305
-80.36666667,77.35
-38.1,174.8
-21.97694444,-44.93277778
-39.45,173.85
-39.59333333,174.2783333
-22.41194444,-42.96583333
-53.28333333,-70.36666667
-39.53333333,176.85
-40.3371,175.8667
-17.605,-65.41583333
-37.21,174.74
-63.4,-56.98333333
-36.7898,174.6303
-36.919602,174.802262
-36.74861111,174.7
-19.46583333,-44.24694444
-36.77583333,174.5552778
-36.67972222,174.4494444
-36.29583333,174.5233333
-15.85194444,-48.95888889
-41.80333333,172.845
-35.28222222,174.0911111
-34.99555556,173.4647222
-22.9,-43.18333333
-35.38,174.0688889
-35.38583333,174.0197222
-35.30194444,174.0986111
-36.10972222,174.3541667
-55.71666667,-67.36666667
-12.96666667,-38.51666667
-13.25805556,-72.26333333
-41.96666667,-71.53333333
-40.3,175.75
-40.06916667,175.3783333
-21.79472222,-48.17611111
-27.10961111,-68.54225
-40.46111111,175.2241667
-24.95555556,-53.45527778
-40.5472,175.4107
-25.60027778,-54.485
-25.43333333,-49.26666667
-23.55,-46.63333333
-3.129166667,-60.02138889
0.804722222,-66.00666667
-35.39611111,173.505
-27.645,-48.66777778
6.166666667,-62.5
-8.134980556,-78.99094444
-17.2,-70.93333333
-28.67777778,-49.37
-23.62611111,-46.65638889
-19.00888889,-57.65277778
-9.623888889,-37.75694444
-12.90861111,-38.3225
-23.50694444,-46.63416667
-16.16666667,-69.08333333
-36.75444444,174.6483333
-43.55,172.6333333
-22.81,-43.25055556
-25.53111111,-49.17555556
-14.78888889,-39.04888889
-23.47944444,-52.01222222
-20.21666667,-70.15
-37.91708056,178.0600556
5.633333333,-54.35
7.726075,-59.88403889
7.5,-60.16666667
-17.91666667,-68.91666667
-18.105,-68.87944444
-18.16666667,-69.15
-18.38222222,-69.04777778
-18.5,-68.06666667
-19.13333333,-68.5
-20.73194444,-68.55222222
-18.12583333,-69.1275
-13.63333333,-72.88333333
-19.62388889,-43.97138889
-22.91027778,-43.16277778
-3.041111111,-60.05055556
-78.36666667,165.0166667
-76.8,-117.7
-74.35,164.7
-78.51666667,163.5833333
-75.33333333,-110.7333333
-77.03333333,-126.1
-76.28333333,-112.0833333
-75.8,-115.8166667
-25.5625,-67.88083333
-25.52083333,-48.50944444
-27.48268889,-56.72498611
-26.08,-67.5
-18.01666667,-41.7
-8.383333333,-74.51666667
-22.53388889,-45.36277778
-22.33277778,-45.09194444
-24.29,-67.78333333
-21.12,-42.94277778
-34.83333333,-58.51666667
-34.96666667,-54.95
-23.00833333,-44.45722222
-23.7,-46.55
-43.08333333,-71.46666667
-43.28333333,-65.48333333
-42.9,-71.31666667
-33.45,-70.55
-33.41166667,-70.55
-26.89777778,-49.23194444
-23.025,-45.55555556
-42.9,-71.31666667
-29.68333333,-53.8
-33.51666667,-70.76666667
-84.55,175.3166667
-33.51666667,-70.69166667
-3.165555556,-64.78083333
-35.96666667,-62.7
-13.08333333,-76.4
-29.975,-50.12777778
-35.43333333,-71.66666667
-23.00666667,-44.31805556
-17.02305556,-72.01472222
-9.929463889,-76.23971389
-12.78638889,-74.97555556
-26.63166667,-68.36166667
-37.85,-71.16666667
-36.58,-70.42
-24.72,-68.53666667
-25.16836111,-68.507
-34.161,-69.833
-37.55,-69.61666667
-34.91833333,-69.99416667
-26.77,-67.72
-34.33333333,-56.71666667
-24.39583333,-68.24583333
-49.358,-73.28
-27.2,-68.55
-42.4325,171.3227778
-49.29277778,-73.09833333
-23.7,-46.55
-9.533333333,-77.53333333
-9.121666667,-77.60416667
-9.333333333,-77.4
-31.53416667,-68.52611111
-19.14583333,-68.69833333
-16.62333333,-72.70916667
-43.33333333,171.9166667
-12.41666667,-76.78333333
-12.6,-69.18333333
-33.0,-71.51666667
14.95,-24.34166667
-22.98333333,-43.22583333
-21.78777778,-46.56083333
-18.85083333,-41.94888889
-20.13888889,-44.88388889
-33.45833333,-70.6
-5.376111111,-48.71888889
-21.53333333,-64.73333333
-5.708333333,-78.80833333
-17.85777778,-41.505
-45.56666667,-72.06666667
-12.06666667,-75.21666667
-11.775,-75.5
-9.671666667,-65.44638889
-12.07138889,-77.1625
-21.37027778,-45.51222222
-33.13333333,-58.3
-22.75888889,-43.45083333
-35.65333333,-70.76083333
-26.22,-56.76
-21.21666667,-43.77388889
-21.6,-41.01666667
-45.4,-72.68333333
-41.16083333,-71.8875
-5.557583333,-80.8223
-21.53194444,-42.64277778
-21.84805556,-43.8075
-21.9375,-41.01611111
-21.12,-42.94277778
-33.13333333,-64.35
-37.79944444,-73.39527778
-35.11666667,-60.5
-34.75,-58.38333333
-34.7,-58.45
-33.41666667,-70.55
-33.71666667,-70.23333333
-60.7375,-44.73883333
-7.350277778,-58.13833333
-26.08333333,-53.05
-40.29611111,175.8083333
-77.873911,-34.626503
-62.23333333,-58.66666667
-35.5,174.75
-22.93111111,-43.24277778
-39.14361111,174.7369444
-22.94861111,-43.15722222
-19.85194444,-43.95055556
-14.82916667,-64.90138889
-3.773333333,-70.38194444
3.383333333,-59.8
-3.135,-67.97416667
-33.63583333,-71.62805556
-24.85,-48.16666667
-22.65861111,-53.0875
-19.2225,-46.17444444
-20.07861111,-51.00611111
-33.3,-66.33333333
-41.1623,173.3768
-16.63333333,-67.79083333
-16.35333333,-68.13138889
-22.42583333,-45.45277778
-16.2625,-68.15375
-34.65,-58.78333333
-41.11666667,-73.05
-27.81583333,-50.32583333
-22.97027778,-43.21055556
-19.21666667,-61.25
-22.09638889,-70.2
-9.295277778,-75.9975
-18.17888889,-63.875
-3.353888889,-64.71083333
-12.96361111,-76.14111111
-35.475,-69.58333333
-34.66666667,-58.66666667
-41.90694444,171.4380556
-11.015,-37.20583333
-33.23333333,-54.38333333
-43.53148056,172.6282333
-27.24138889,-48.63361111
-27.09,-48.61083333
-27.36666667,-55.9
-32.6,-60.95
-41.71277778,171.7627778
-33.5,-70.71666667
-33.42,-70.73333333
-33.38333333,-70.675
-33.56666667,-70.675
-33.46666667,-70.7
-33.41666667,-70.66666667
-33.535,-70.66416667
-33.53333333,-70.58333333
-33.53333333,-70.64166667
-33.53333333,-70.625
-33.58333333,-70.63333333
-33.45,-70.725
-32.65833333,-70.6
-33.49166667,-70.675
-33.48333333,-70.55
-33.44166667,-70.76666667
-33.42833333,-70.7
-33.40833333,-70.63333333
-33.40333333,-70.71666667
-33.48583333,-70.64944444
-33.47915556,-70.64129722
-29.95305556,-71.34333333
-7.560833333,-35.00277778
-17.64585833,-71.34531389
-23.01638889,-43.47916667
-32.68333333,-58.13333333
-34.08333333,-59.03333333
-29.89423,-50.2652
5.933333333,-56.98333333
-27.95,-65.16666667
-44.63333333,167.85
-19.74777778,-47.93194444
-15.52527778,-71.69083333
-49.27127778,-73.04322222
-41.18333333,-71.45
-9.430555556,-40.50277778
-41.33333333,-72.83333333
-64.24101389,-56.62675278
-23.21472222,-47.52388889
-21.0375,-57.87083333
-25.41666667,-56.45
-26.2,-56.38
-24.02,-54.34
-25.38611111,-57.14083333
-25.29527778,-57.41472222
-27.33,-55.88
-26.63333333,-57.16666667
-26.87,-58.3
-25.63333333,-57.15
-23.43,-58.86
-24.1,-57.08333333
-11.03333333,-68.73333333
-30.46666667,-56.46666667
-34.51666667,-56.28333333
-32.36666667,-54.18333333
-33.36666667,-56.51666667
-34.36666667,-55.23333333
-32.32138889,-58.07555556
-31.38333333,-57.95
-33.25,-58.03333333
-33.53333333,-56.88333333
-30.9025,-55.55055556
-34.1,-56.21666667
1.198333333,-70.17333333
-26.11083333,-49.805
-41.31666667,-72.98333333
-42.11083333,172.645
-42.77083333,172.3791667
-4.9,-80.51666667
-34.58333333,-60.95
-35.8,-61.9
-34.45,-58.61666667
-33.23333333,-60.33333333
-22.11583333,-45.05388889
-22.88694444,-43.26027778
-22.29,-57.94
-24.93,-55.22
-25.53333333,-54.61666667
-25.36666667,-54.75
-25.36666667,-54.75
-25.067,-57.1
-25.12333333,-57.35527778
-24.84027778,-56.51583333
-23.58333333,-56.86666667
-25.45,-56.85
-24.15,-57.07
-24.65,-56.43333333
-33.88333333,-60.56666667
1.92,-67.06111111
3.173888889,-65.54666667
-10.12583333,-36.17583333
-9.162777778,-36.03194444
-9.012222222,-35.2225
-34.56666667,-59.1
-27.62583333,-54.30777778
-32.36666667,-58.88333333
-25.6,-54.56666667
-27.36638889,-70.33305556
-15.81916667,-48.10833333
-28.25,-52.4
-25.56666667,-57.28333333
-25.23333333,-57.25
-25.31055556,-57.29611111
-22.56666667,-64.8
-23.65,-64.78333333
-25.1,-57.56666667
-25.38333333,-57.26666667
-27.21666667,-65.96666667
-32.95,-60.66666667
-2.627777778,-56.73583333
-19.95,-43.4
-15.76666667,-68.63333333
-31.8,-69.36666667
5.5,-54.05
5.616666667,-54.4
5.766666667,-56.68333333
5.876666667,-56.33055556
5.8,-54.45
-44.60694444,170.1911111
5.452830556,-55.18778333
5.35,-56.13333333
5.766666667,-55.9
-22.13,-56.52
-40.78333333,-73.2
-35.01666667,-58.41666667
-36.65666667,174.6413889
5.4994,-54.0311
3.8889,-51.8012
3.6228,-53.2094
4.3116,-52.137
5.7411,-53.9278
5.4795,-53.2039
5.3774,-52.9596
-2.905,-41.77694444
-43.58333333,172.3833333
-22.99944444,-43.36583333
-7.983333333,-75.2
-22.96888889,-43.69555556
-22.9275,-43.20805556
-22.99972222,-43.65
-26.5,-60.75
4.8919,-52.4933
-17.61666667,-66.08333333
-17.58333333,-66.25
-17.33333333,-66.25
-18.0,-67.08333333
-17.33333333,-65.91666667
-16.0,-67.08333333
-13.16666667,-68.0
-15.0,-68.75
-17.33333333,-67.83333333
-15.66666667,-67.41666667
-15.5,-69.08333333
-16.0,-67.08333333
-17.66666667,-67.88333333
-16.71666667,-68.83333333
-17.05,-67.66666667
-16.11666667,-68.05
-17.16666667,-69.33333333
-15.83333333,-68.16666667
-16.33333333,-68.41666667
-15.5,-68.83333333
-16.16666667,-67.66666667
-16.05,-68.63333333
-16.5,-68.0
-17.5,-68.75
-19.38972222,-65.90944444
-18.13333333,-66.48333333
-20.16666667,-66.5
-18.26666667,-65.83333333
-18.41666667,-66.38333333
-19.35,-65.21666667
-20.11666667,-67.8
-21.15,-67.66666667
-19.88333333,-65.46666667
-18.88333333,-65.65
-20.56666667,-65.75
-21.33333333,-65.83333333
-21.23333333,-67.45
-18.46666667,-66.46666667
-22.06666667,-67.11666667
-18.91666667,-64.33333333
-18.83333333,-65.25
-19.5,-64.25
-19.16666667,-64.96666667
-19.11666667,-68.08333333
-18.45,-67.45
-19.5,-67.15
-18.71666667,-66.61666667
-18.25,-68.2
-18.8,-67.78333333
2.494580556,-64.6547
-34.83833333,-56.03083333
-6.1375,-75.26388889
-6.281944444,-75.33222222
-19.98583333,-43.84694444
-6.295,-75.02805556
-37.28277778,175.9008333
-34.9,-55.28333333
6.866666667,-58.41666667
-29.40472222,-50.87638889
